"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-LEPBI_RS14195",357.041535028742,0.274410045345085,0.178548327022809,1.5368950800084,0.124319004537462,0.560746561460796
"gene-LEPBI_RS15490",130.519226556545,-0.464428764975668,0.298764838613663,-1.55449606162065,0.12006613536899,0.560746561460796
"gene-LEPBI_RS16865",322.481211698416,0.356951993659821,0.229418008345641,1.55590224252159,0.119731340072241,0.560746561460796
"gene-LEPBI_RS17485",281.154502501438,-0.471831543617697,0.306562134109087,-1.53910575090726,0.123778481310634,0.560746561460796
"gene-LEPBI_RS17730",78.4885170075155,-0.420424862327958,0.273590030674461,-1.53669657220885,0.124367630924942,0.560746561460796
"gene-LEPBI_RS01285",779.573875590022,-0.299276056262411,0.195747767186109,-1.52888618125524,0.126292662549024,0.565721926760698
"gene-LEPBI_RS02050",173.221731480813,-0.299964508549667,0.196184414737003,-1.52899254995249,0.126266290829893,0.565721926760698
"gene-LEPBI_RS09285",123.123244196906,0.357512625239264,0.23442725661071,1.52504717415582,0.127247331747994,0.568699920021788
"gene-LEPBI_RS04040",69.1829774022861,0.535293563503896,0.351462157185566,1.52304751040741,0.127746819479674,0.569634681407092
"gene-LEPBI_RS12235",150.253526756731,0.536948074795419,0.353832821271179,1.51751912913669,0.129135667562134,0.574521949562146
"gene-LEPBI_RS11315",124.643250412918,0.551527114951185,0.364198626062981,1.5143580329043,0.129935057174981,0.576770547912473
"gene-LEPBI_RS03950",1245.83763452819,-0.616465100564455,0.4079574494166,-1.5111014676801,0.130762600841164,0.577500179532974
"gene-LEPBI_RS05065",347.784859815486,-0.371295418968534,0.24560774982705,-1.51174146267774,0.130599646245676,0.577500179532974
"gene-LEPBI_RS07735",280.209577184004,-0.375115274594503,0.248381402232037,-1.51023897612138,0.130982456621903,0.577500179532974
"gene-LEPBI_RS17180",121.991022734464,-0.510551421195159,0.3385122213772,-1.50822153220358,0.131497838164563,0.578472552643212
"gene-LEPBI_RS06205",147.378754861889,-0.30284024533328,0.20109607743755,-1.50594804827721,0.132080510701254,0.579735932876647
"gene-LEPBI_RS15095",198.704935912296,-0.33211548388621,0.220785725567956,-1.50424346063073,0.132518691100672,0.580360874864996
"gene-LEPBI_RS00440",356.597784406573,-0.310117244323187,0.206631261096504,-1.50082442839253,0.133400978587275,0.580569559749003
"gene-LEPBI_RS01625",82.2173826495115,-0.408223390052758,0.271748451582129,-1.50221054683501,0.133042741867101,0.580569559749003
"gene-LEPBI_RS05730",276.980529291207,-0.821194633836136,0.548402450096235,-1.49743064366695,0.134281239695353,0.580569559749003
"gene-LEPBI_RS06235",65.2174266929016,-0.532964463429411,0.355974637873754,-1.49719785266957,0.13434178395823,0.580569559749003
"gene-LEPBI_RS11915",138.966311865012,-0.418218736833571,0.278921943790082,-1.49941138065611,0.13376694298456,0.580569559749003
"gene-LEPBI_RS13325",623.334678647973,-0.273093750097598,0.182383001909191,-1.4973640483973,0.134298557632443,0.580569559749003
"gene-LEPBI_RS00645",112.74979515127,0.449226223992901,0.301644255156485,1.48925834426999,0.136419352332724,0.588252240168801
"gene-LEPBI_RS06780",234.768904646822,-0.329423438403072,0.221697845798666,-1.48591176976179,0.13730246000227,0.588383197599151
"gene-LEPBI_RS13430",162.610523403583,-0.568768923410048,0.382407069135312,-1.48733893621823,0.136925315828374,0.588383197599151
"gene-LEPBI_RS17785",320.65093733065,-0.415784206275528,0.279850967519797,-1.48573438913023,0.137349390672992,0.588383197599151
"gene-LEPBI_RS01065",115.402035072212,-0.37793021366519,0.255416397601434,-1.47966308042185,0.138963183018708,0.591420302079947
"gene-LEPBI_RS09700",1011.7433096356,-0.768480603060058,0.519121568419091,-1.48034805296253,0.13878038548215,0.591420302079947
"gene-LEPBI_RS11670",319.763810239884,-0.264768311761471,0.179074528527971,-1.47853697529136,0.139264107829223,0.591420302079947
"gene-LEPBI_RS17505",294.477193761557,-0.356636216991807,0.240816907739235,-1.48094342851535,0.138621649053099,0.591420302079947
"gene-LEPBI_RS09505",107.820089053057,-0.412219749653644,0.279569292414336,-1.47448150007374,0.140351995136574,0.592312569139081
"gene-LEPBI_RS14170",100.544870950491,-0.350476587771687,0.237474157351498,-1.47585148498044,0.13998376590698,0.592312569139081
"gene-LEPBI_RS18990",247.003399933536,0.45755528184976,0.310337874426368,1.47437782995553,0.140379890239385,0.592312569139081
"gene-LEPBI_RS05655",3433.42392239354,-0.513455323383442,0.349879456673707,-1.46752063772148,0.142234479345945,0.598849889435075
"gene-LEPBI_RS06720",807.927037866973,-0.704216433117222,0.481246171588561,-1.46331851491442,0.143380243791315,0.601094098971281
"gene-LEPBI_RS17715",185.580736512866,-0.298157160940729,0.20369874683814,-1.46371622589139,0.143271500208339,0.601094098971281
"gene-LEPBI_RS03325",97.3701991578849,-0.374177541358583,0.256022402605813,-1.46150312453199,0.143877418708984,0.601892314513918
"gene-LEPBI_RS07700",200.549770566146,-0.528661082993719,0.362124990990889,-1.45988566419328,0.144321499816364,0.602465494978096
"gene-LEPBI_RS16380",69.0259181867078,0.365060473177505,0.25061977972773,1.4566307319163,0.145218339756576,0.604922256056055
"gene-LEPBI_RS00920",529.073900677967,-0.334168602125506,0.230644057443488,-1.44884982439829,0.147379526025754,0.606163036694058
"gene-LEPBI_RS06920",79.7393315028636,-0.346840737858901,0.239556340549867,-1.44784620212005,0.147660068103147,0.606163036694058
"gene-LEPBI_RS11625",190.248636097334,-0.427176706086142,0.294418249911305,-1.45091789050044,0.146802725531346,0.606163036694058
"gene-LEPBI_RS12760",667.745783291355,-0.455678757178963,0.314664632835614,-1.4481410035586,0.14757762008972,0.606163036694058
"gene-LEPBI_RS14510",67.0893862005025,-0.337518283200692,0.233128316073643,-1.44777901237048,0.14767886418948,0.606163036694058
"gene-LEPBI_RS17040",137.782900639313,-0.366551991845395,0.252326986941056,-1.45268643789981,0.146310834190563,0.606163036694058
"gene-LEPBI_RS17070",82.711525342062,-0.440601057645478,0.304274760867577,-1.44803682168443,0.14760675292972,0.606163036694058
"gene-LEPBI_RS06340",59.0541807761379,-0.5477201770571,0.378831225648886,-1.44581581446706,0.148228869234635,0.607150399662535
"gene-LEPBI_RS02600",231.866622248814,-0.41405222274916,0.287147376312567,-1.44195022105462,0.149316417041605,0.607798361484708
"gene-LEPBI_RS07580",110.730303260883,-0.463658390595819,0.321114770567239,-1.44390240840302,0.148766429083113,0.607798361484708
"gene-LEPBI_RS12425",96.681107174421,0.334491175272791,0.231948185828313,1.44209438016635,0.149275750238027,0.607798361484708
"gene-LEPBI_RS01070",106.798209305718,-0.305382303846586,0.2126215102613,-1.43627191562739,0.150924982240247,0.610546010629616
"gene-LEPBI_RS03410",279.717424820194,-0.365819410022652,0.254632511148373,-1.43665633415322,0.150815668080852,0.610546010629616
"gene-LEPBI_RS10365",366.986277600554,0.616402440968062,0.428918665790066,1.43710798837036,0.15068731173287,0.610546010629616
"gene-LEPBI_RS09705",843.567074885746,-0.730511682815157,0.509574477591347,-1.43357196040927,0.151694449920084,0.612144882816588
"gene-LEPBI_RS15495",468.410631092965,-0.45073217117051,0.314603799817637,-1.43269779777543,0.151944219129296,0.612144882816588
"gene-LEPBI_RS07615",55.8531618426108,0.448130200272227,0.313694404210328,1.4285565641514,0.153131726008721,0.613544392206084
"gene-LEPBI_RS08420",529.991768256902,-0.46581983738929,0.326397745567598,-1.4271539669468,0.153535519806415,0.613544392206084
"gene-LEPBI_RS14210",85.3438767679895,-0.379975595292207,0.265691196583113,-1.4301399526173,0.15267685541788,0.613544392206084
"gene-LEPBI_RS18355",254.170454023656,-0.336153962214383,0.235545455076722,-1.42712990197536,0.153542454930269,0.613544392206084
"gene-LEPBI_RS02220",87.7581054150456,-0.366565333047696,0.25725959013023,-1.42488500763813,0.15419044408976,0.613634181144237
"gene-LEPBI_RS15055",286.953628773763,-0.25613916539866,0.179716417479108,-1.4252407709409,0.154087614601423,0.613634181144237
"gene-LEPBI_RS04960",108.949248835807,-0.321204258760851,0.226728659776949,-1.41669014881862,0.156573538488727,0.621856847196118
"gene-LEPBI_RS00165",107.074293142629,0.359456690231559,0.254298559234884,1.41352232318212,0.157502202447146,0.624281456972325
"gene-LEPBI_RS04780",161.468994495723,-0.303943534117325,0.216052313403982,-1.40680527474381,0.15948513804801,0.629597265292143
"gene-LEPBI_RS14605",118.905991330062,0.295269776072928,0.209832635342497,1.40716802984901,0.159377569220551,0.629597265292143
"gene-LEPBI_RS16945",84.3042708993164,-0.396738866828756,0.282270733228124,-1.40552604335399,0.159864910583813,0.629829226035021
"gene-LEPBI_RS14540",1054.01190758135,-0.505613694541862,0.36028465441957,-1.4033728285109,0.160505691110574,0.631086504927748
"gene-LEPBI_RS06840",454.838387885283,-0.296571291731264,0.212086134161706,-1.39835304605601,0.162007075742654,0.632990630799743
"gene-LEPBI_RS07250",192.620776343974,-0.37688074773004,0.270091400297072,-1.39538225695268,0.162900598913651,0.632990630799743
"gene-LEPBI_RS08900",144.517434740701,-0.368775520998097,0.263310038444734,-1.40053726464932,0.161352492418531,0.632990630799743
"gene-LEPBI_RS11450",303.811362723675,-0.466849458247956,0.334477047395317,-1.39575932603886,0.162786982479908,0.632990630799743
"gene-LEPBI_RS15905",111.001965860602,0.2976862664137,0.213181013246606,1.39640140498507,0.162593652255235,0.632990630799743
"gene-LEPBI_RS17850",137.403456661713,-0.525527177432794,0.376641289285213,-1.3952989021202,0.162925723014205,0.632990630799743
"gene-LEPBI_RS01160",284.001985289404,-0.480723123581456,0.344991259683665,-1.39343565985483,0.163488088590141,0.633920217023433
"gene-LEPBI_RS10430",462.806835361101,-0.433956349088952,0.312117714253138,-1.39036116590614,0.164419232664736,0.636273243566495
"gene-LEPBI_RS03010",101.992890565948,0.43979639199364,0.317060853843459,1.3871040422126,0.165410039619903,0.636342152420097
"gene-LEPBI_RS16685",790.110031159365,-0.289944332826737,0.208755605735623,-1.38891759004515,0.164857811017306,0.636342152420097
"gene-LEPBI_RS18350",100.152401585251,-0.424349206501871,0.305896655910834,-1.38723061629534,0.165371452450613,0.636342152420097
"gene-LEPBI_RS03955",514.940134298704,-0.658892102854043,0.47684022992429,-1.38178798999124,0.167036807751536,0.640090267204128
"gene-LEPBI_RS17625",61.3888889795738,-0.53971574326999,0.390335834119217,-1.38269586364738,0.166758140748857,0.640090267204128
"gene-LEPBI_RS00310",200.532965196531,0.346326377571221,0.250829685733369,1.3807232447732,0.167364071353246,0.640094167631712
"gene-LEPBI_RS03375",113.725594460159,-0.364075580409621,0.264987677963783,-1.37393400027974,0.169462173026531,0.645811013500012
"gene-LEPBI_RS05155",603.356234090135,-0.306036182365528,0.22277317026378,-1.37375691158482,0.169517162055304,0.645811013500012
"gene-LEPBI_RS14475",97.8756476803698,-0.596976741428176,0.435098691299675,-1.37204903936842,0.170048172144619,0.646578515015004
"gene-LEPBI_RS09760",342.512439053366,-0.595874335580475,0.435094012514346,-1.36953007497622,0.170833640377762,0.648308708745006
"gene-LEPBI_RS11850",1084.79949966658,-0.470741367878733,0.344332574819715,-1.36711250199085,0.171590045193052,0.649922140287196
"gene-LEPBI_RS10220",468.835955124181,-0.298286884742809,0.218448294142221,-1.36548049465934,0.172102079542084,0.650605549251579
"gene-LEPBI_RS06730",304.05405233575,-0.702897759399371,0.51658396330781,-1.36066507930008,0.173619554998514,0.655079936359779
"gene-LEPBI_RS02560",93.8312934723717,-0.308334037793093,0.227325858467313,-1.35635268188123,0.174986980954556,0.657709687036089
"gene-LEPBI_RS08390",376.788826210967,-0.590082133048906,0.435016336447095,-1.35645970877388,0.174952946618453,0.657709687036089
"gene-LEPBI_RS07215",319.112477707685,-0.239215920666203,0.176896850171846,-1.35229044742073,0.176282419072086,0.661311866576352
"gene-LEPBI_RS01405",72.0625229101285,-0.475245881621693,0.354556159865324,-1.34039662941468,0.180116430960323,0.663108720173366
"gene-LEPBI_RS02430",109.910511806212,-0.356168784981606,0.265268865631117,-1.34267089405394,0.179378563329557,0.663108720173366
"gene-LEPBI_RS03175",229.801009144722,-0.249541709201141,0.186019789605504,-1.34147936480495,0.179764865045829,0.663108720173366
"gene-LEPBI_RS06265",270.131919906629,-0.344216595018956,0.256971959197623,-1.33951033448843,0.180404592370626,0.663108720173366
"gene-LEPBI_RS07200",388.425252368804,0.310205476624767,0.231680514160114,1.33893641314342,0.180591374227117,0.663108720173366
"gene-LEPBI_RS08295",108.178407545639,-0.295578913926007,0.220036298564964,-1.34331887899278,0.179168741554043,0.663108720173366
"gene-LEPBI_RS09175",83.1962928075528,-0.351740935817969,0.263041504148189,-1.33720698167773,0.181155083594763,0.663108720173366
"gene-LEPBI_RS09710",322.334403017409,-0.680084650574677,0.506955378091163,-1.34150791167341,0.179755602737469,0.663108720173366
"gene-LEPBI_RS11830",95.8617232725984,-0.518620650608625,0.385856021555049,-1.34407815775044,0.178923114390184,0.663108720173366
"gene-LEPBI_RS12010",245.445454331641,0.404934022351581,0.302593308799641,1.33821208392848,0.18082731107159,0.663108720173366
"gene-LEPBI_RS13020",107.217321930116,0.420500819293565,0.314210403447811,1.33827783765094,0.180805883571569,0.663108720173366
"gene-LEPBI_RS16605",210.546040839155,0.560239323335779,0.416787268033275,1.34418531060083,0.178888470550888,0.663108720173366
"gene-LEPBI_RS16805",347.988784770153,-0.460958942297031,0.341805133502776,-1.34860157766849,0.177464973666452,0.663108720173366
"gene-LEPBI_RS05020",117.899381446505,-0.346156676171648,0.259384591675453,-1.33453060544462,0.182030023471239,0.663834397863517
"gene-LEPBI_RS11665",490.744420084969,-0.378724577185057,0.283685160837429,-1.33501722849047,0.181870707775651,0.663834397863517
"gene-LEPBI_RS03940",1043.25294895488,-0.465275641885261,0.35130963431149,-1.32440330820168,0.185369136488109,0.674757413338906
"gene-LEPBI_RS14480",557.214703463076,-0.352228992707301,0.266178612140406,-1.32328059672016,0.18574208185276,0.674862897398361
"gene-LEPBI_RS04980",305.166171564009,-0.289501070239887,0.219015609603618,-1.32182847954918,0.186225272527952,0.675367809057009
"gene-LEPBI_RS08670",96.4488986927587,0.365556247898521,0.276833640847996,1.32049069895823,0.186671239375855,0.675736110065363
"gene-LEPBI_RS00340",97.4876088531297,0.37318531166944,0.285315141479144,1.30797583939904,0.190881504215938,0.676955527047806
"gene-LEPBI_RS02895",164.468426362102,0.324726184191383,0.246588301033834,1.31687587298323,0.187880235009488,0.676955527047806
"gene-LEPBI_RS03190",402.415631599274,-0.316290781083539,0.240926351066606,-1.31281107144688,0.189246618402495,0.676955527047806
"gene-LEPBI_RS04080",54.7043799906482,-0.495729978241431,0.378197235865707,-1.31077102429553,0.189935134773512,0.676955527047806
"gene-LEPBI_RS05540",233.194710858569,-0.437534824546065,0.33300158567258,-1.31391213547033,0.188875774354452,0.676955527047806
"gene-LEPBI_RS06360",311.763479048097,-0.326071447012408,0.250026681746224,-1.30414660041511,0.192183602734775,0.676955527047806
"gene-LEPBI_RS07840",6332.85498261062,0.559141810300338,0.428329443364865,1.30540129557249,0.191756237462846,0.676955527047806
"gene-LEPBI_RS09220",113.856109706556,-0.389169778317014,0.296909723820962,-1.31073436500748,0.189947524147343,0.676955527047806
"gene-LEPBI_RS09230",97.1968141910599,-0.398579197781794,0.305053178817779,-1.30658922921725,0.191352256595036,0.676955527047806
"gene-LEPBI_RS10055",259.614988266976,0.265963344218137,0.203626732924068,1.30613176570148,0.191507752113875,0.676955527047806
"gene-LEPBI_RS12275",91.4298704863338,-0.372955498826485,0.285114212396919,-1.30809157386822,0.190842251090607,0.676955527047806
"gene-LEPBI_RS14865",150.369499034663,-0.259284054708682,0.197047251418602,-1.31584710186018,0.188225366398208,0.676955527047806
"gene-LEPBI_RS15180",95.4208629727859,-0.319074127233261,0.244564581735026,-1.30466204455951,0.192007951170876,0.676955527047806
"gene-LEPBI_RS15435",67.631351764942,0.41931022173736,0.318085046015757,1.31823305430268,0.187425643565495,0.676955527047806
"gene-LEPBI_RS15860",252.954709830156,0.317429509703671,0.242378446135415,1.30964413199648,0.190316251494134,0.676955527047806
"gene-LEPBI_RS08435",164.352322838702,-0.316686918796942,0.244049045736175,-1.29763637403972,0.194412316803367,0.681951975142107
"gene-LEPBI_RS15785",126.332433397258,-0.329670257168931,0.254044152218265,-1.29768882412885,0.194394285549628,0.681951975142107
"gene-LEPBI_RS16525",77.4951806626693,1.43808549779786,1.10881216681415,1.29696042381081,0.194644804321906,0.681951975142107
"gene-LEPBI_RS00445",57.0967338654915,0.380939443197792,0.294294870496804,1.29441414508762,0.195522407306009,0.682588902374358
"gene-LEPBI_RS07330",196.511248033181,0.281949169598117,0.217729065667884,1.29495420711625,0.195336027026794,0.682588902374358
"gene-LEPBI_RS00100",54.1201324241719,0.403255133432415,0.311907938544473,1.29286588637088,0.196057447910004,0.683241052929713
"gene-LEPBI_RS14020",57.4234148033745,-0.394031711503358,0.30535523476858,-1.29040431156185,0.196910315913807,0.68499652450867
"gene-LEPBI_RS04065",79.3463599464132,-0.449037922086945,0.348562538926912,-1.28825640147492,0.197656724375653,0.685555674543596
"gene-LEPBI_RS09310",68.1541772873013,0.434797632131086,0.337593811802437,1.28793128585406,0.197769883685869,0.685555674543596
"gene-LEPBI_RS00095",97.3929028202896,0.372592131950297,0.290027781986563,1.28467738296726,0.198905044900157,0.687631361597616
"gene-LEPBI_RS09080",102.949200037007,-0.382384951058819,0.297991992411375,-1.28320545785318,0.199420104357311,0.687631361597616
"gene-LEPBI_RS17395",301.500871023191,-0.255116522535209,0.198807912991101,-1.28323122906395,0.199411078062203,0.687631361597616
"gene-LEPBI_RS01140",829.12873403559,-0.341026939718773,0.266188174374597,-1.28114985017651,0.20014103705139,0.687700025735248
"gene-LEPBI_RS12070",328.107824988308,-0.406496793268908,0.317054686564677,-1.28210308976456,0.199806485245386,0.687700025735248
"gene-LEPBI_RS11390",110.266276108764,0.338590497491605,0.264624364585306,1.27951369112293,0.20071622147762,0.688470675767642
"gene-LEPBI_RS01175",101.96143883813,-0.445074155843265,0.348168909795117,-1.27832825769875,0.201133708308369,0.68849160339606
"gene-LEPBI_RS06310",78.8934210982117,0.405300442187658,0.317506508928268,1.27651065660271,0.201775062157357,0.68849160339606
"gene-LEPBI_RS08430",600.86118382587,-0.213611460488403,0.16724599992595,-1.27722911509382,0.201521370840376,0.68849160339606
"gene-LEPBI_RS00290",748.061115089306,-0.380639251504801,0.300867827729613,-1.26513776623162,0.20582194679274,0.696355861845586
"gene-LEPBI_RS00845",379.322903499611,-0.253183826092761,0.199953338641631,-1.26621454691753,0.205436280822809,0.696355861845586
"gene-LEPBI_RS01505",76.7666196480354,-0.413775665425238,0.32641046167301,-1.26765442291414,0.20492138763312,0.696355861845586
"gene-LEPBI_RS04110",88.2648007715541,-0.38566149785369,0.3043786610706,-1.26704512233936,0.205139156146687,0.696355861845586
"gene-LEPBI_RS06725",259.073293576256,-0.538759767470485,0.425881182938705,-1.26504712829265,0.20585443418473,0.696355861845586
"gene-LEPBI_RS06170",56.0286234904888,-0.38193597854444,0.302355551604995,-1.26320147428088,0.206516783166125,0.697394025080788
"gene-LEPBI_RS02880",69.8614311881712,-0.424438280806594,0.337444531557558,-1.25780162697405,0.208463507166281,0.700905862433522
"gene-LEPBI_RS06845",390.15943485544,-0.297347503209241,0.236322342183439,-1.25822848767483,0.208309135140368,0.700905862433522
"gene-LEPBI_RS14470",114.470708445925,-0.536477525907322,0.426674613464614,-1.25734578289321,0.208628452426696,0.700905862433522
"gene-LEPBI_RS01510",123.22826690702,-0.29817956183821,0.237607764022347,-1.25492347889005,0.209506539812396,0.70265270275542
"gene-LEPBI_RS05555",1581.54006685887,-0.507096780129816,0.407380914463557,-1.24477304195157,0.21321518813294,0.703082416732453
"gene-LEPBI_RS06445",116.572957978872,-0.37388279875819,0.298992144749613,-1.25047699521101,0.211125353798353,0.703082416732453
"gene-LEPBI_RS06795",1268.30316230057,-0.290638502220358,0.233273043372277,-1.24591550750479,0.212795416233164,0.703082416732453
"gene-LEPBI_RS07505",1362.32609274325,-0.483977195915493,0.389342547385846,-1.24306269418806,0.21384473158796,0.703082416732453
"gene-LEPBI_RS08035",168.644943297563,-0.270965602851976,0.217706258086545,-1.24463855671185,0.213264640841757,0.703082416732453
"gene-LEPBI_RS08625",203.10358388915,-0.270687569967184,0.215982467369755,-1.25328492290893,0.210102033430405,0.703082416732453
"gene-LEPBI_RS08725",64.5717418532656,0.378041932888004,0.303781631853625,1.24445290053008,0.213332923654471,0.703082416732453
"gene-LEPBI_RS11605",291.11992861957,-0.276489047749648,0.222469437275448,-1.24281811980904,0.21393486380697,0.703082416732453
"gene-LEPBI_RS11770",113.168582338953,-0.291334586796953,0.232608905685926,-1.25246531700003,0.210400358657065,0.703082416732453
"gene-LEPBI_RS13240",317.01500560729,-0.211024187867472,0.169584681008381,-1.24435878649348,0.213367544047358,0.703082416732453
"gene-LEPBI_RS14625",90.6674084990049,0.35030541006188,0.28069830936344,1.24797833964976,0.212038989577863,0.703082416732453
"gene-LEPBI_RS14790",93.5272636794362,0.581099996377388,0.465235431707415,1.24904501414423,0.211648610169242,0.703082416732453
"gene-LEPBI_RS13085",175.164002502339,-0.24105492147798,0.194374198933599,-1.24015904785968,0.214916572192602,0.705127616458002
"gene-LEPBI_RS08805",103.830996722543,0.323496352338411,0.26109902594398,1.23897954490194,0.215353073366519,0.705380183547763
"gene-LEPBI_RS06260",270.788993254959,-0.268523798090721,0.217122239543851,-1.23674018218889,0.216183555851379,0.706702052735789
"gene-LEPBI_RS15245",75.0168210231075,-0.323231543775518,0.261524705536942,-1.2359503210677,0.216477030425183,0.706702052735789
"gene-LEPBI_RS10455",279.46409753864,-0.226180956183095,0.183577889945684,-1.23207079158616,0.217922641074926,0.71023957107808
"gene-LEPBI_RS08620",63.4596691599359,0.387905317447142,0.316432958227504,1.22586888426538,0.220248019783429,0.714258867462955
"gene-LEPBI_RS09085",130.535115754564,-0.342872197818823,0.279639736596823,-1.22612115857185,0.22015308465823,0.714258867462955
"gene-LEPBI_RS15150",112.537635949958,0.345968473962125,0.282006476493124,1.22681038486916,0.219893866718775,0.714258867462955
"gene-LEPBI_RS05315",72.6211441710917,0.287823751161617,0.235156636704051,1.22396609849395,0.220965016728105,0.715401588812774
"gene-LEPBI_RS05710",90.6079786213673,0.316095685289696,0.260134938257836,1.21512199555599,0.224319565597975,0.722596656967814
"gene-LEPBI_RS10630",355.306231782128,-0.353268873422582,0.290631148098197,-1.21552309769365,0.22416664477254,0.722596656967814
"gene-LEPBI_RS12495",95.8744765587028,0.377865831374021,0.310792054765275,1.21581560911975,0.224055171328761,0.722596656967814
"gene-LEPBI_RS18290",69.8919218900708,-0.310347526645319,0.255592386674583,-1.21422836839209,0.224660530453805,0.722596656967814
"gene-LEPBI_RS01335",77.1555347186594,-0.390604329623572,0.323029993463159,-1.20918904599526,0.22659022509853,0.722787955323686
"gene-LEPBI_RS05945",65.9352611976843,0.291419778890797,0.241372131532115,1.20734641999059,0.227298760670089,0.722787955323686
"gene-LEPBI_RS08195",148.983529606722,-0.426597572724083,0.352707890262152,-1.2094925702031,0.226473663785854,0.722787955323686
"gene-LEPBI_RS09845",81.9457488869923,0.31194335486628,0.257469807237203,1.21157256539556,0.225676041592225,0.722787955323686
"gene-LEPBI_RS12815",465.446377554159,-0.250954750272527,0.207700068955533,-1.20825549810604,0.226949000353241,0.722787955323686
"gene-LEPBI_RS14440",113.586046687339,-0.442357751064855,0.36608352991861,-1.20835196044794,0.22691190979697,0.722787955323686
"gene-LEPBI_RS16895",468.478632691259,-0.427054318451523,0.353107540132224,-1.20941716025551,0.226502619203056,0.722787955323686
"gene-LEPBI_RS10035",82.6504284885443,0.281532538503017,0.233490560953388,1.20575554469296,0.22791176114111,0.722976822807652
"gene-LEPBI_RS15085",514.712772828839,0.343631579285075,0.285105129214651,1.20528024252542,0.228095134208938,0.722976822807652
"gene-LEPBI_RS00285",235.412338911758,-0.22407013352314,0.1888559052454,-1.18646082700979,0.235440362596137,0.723443214153927
"gene-LEPBI_RS00390",60.4106454932764,0.375150830245347,0.316321147087753,1.18598087323347,0.235629853021708,0.723443214153927
"gene-LEPBI_RS00805",434.424343328725,-0.394997480927892,0.331451690944326,-1.19171961320372,0.233371204956549,0.723443214153927
"gene-LEPBI_RS00960",67.0530169965465,0.429741168292211,0.362938418587645,1.18406083865281,0.236388980691062,0.723443214153927
"gene-LEPBI_RS02350",347.952899842094,-0.233636315650429,0.195151657443763,-1.19720385012746,0.231227109571687,0.723443214153927
"gene-LEPBI_RS02630",63.4831307025001,0.344403470706416,0.289725201721168,1.18872458681682,0.234548062186828,0.723443214153927
"gene-LEPBI_RS03815",69.3382755006315,-0.789366910561787,0.660811720506464,-1.19454132859023,0.232266284197994,0.723443214153927
"gene-LEPBI_RS05645",58.8864557931428,0.347892512769665,0.290392298599633,1.19800874350772,0.230913613114316,0.723443214153927
"gene-LEPBI_RS05850",231.713696509981,0.251940004031289,0.21373981995348,1.17872282331913,0.238508564412326,0.723443214153927
"gene-LEPBI_RS06270",871.712396339375,-0.443037415122904,0.373639453801048,-1.18573510001652,0.235726928450681,0.723443214153927
"gene-LEPBI_RS06970",59.3848428746871,0.337564742632858,0.282287047694844,1.19582086882629,0.231766470288045,0.723443214153927
"gene-LEPBI_RS07850",111.375902532611,-0.399197732302417,0.334098506479374,-1.1948503946008,0.232145486838265,0.723443214153927
"gene-LEPBI_RS08375",130.354529354278,0.366577867966122,0.310204853333698,1.18172834508099,0.237313507553813,0.723443214153927
"gene-LEPBI_RS09185",71.03362590156,-0.307360823458964,0.259304856737226,-1.18532613436715,0.235888524289145,0.723443214153927
"gene-LEPBI_RS09720",450.247175244891,-0.513062865056413,0.43329878405846,-1.18408563313021,0.236379166642592,0.723443214153927
"gene-LEPBI_RS09965",80.8721394164422,0.342636232191101,0.290720271956915,1.17857702142587,0.238566646053818,0.723443214153927
"gene-LEPBI_RS11300",755.007123274433,-0.383568891997964,0.325003970965092,-1.18019755530668,0.237921651139401,0.723443214153927
"gene-LEPBI_RS11680",292.48671095406,-0.337982597513909,0.281517310586172,-1.20057483076322,0.229916169199592,0.723443214153927
"gene-LEPBI_RS13055",60.0591606211715,-0.38025908196072,0.320305502183848,-1.18717624070804,0.235158110532545,0.723443214153927
"gene-LEPBI_RS13515",78.8724033928028,-0.405471033695235,0.343511416070405,-1.18037134932404,0.237852551898627,0.723443214153927
"gene-LEPBI_RS14165",1571.67547996393,-0.284788065110238,0.241406735086763,-1.17970223576357,0.238118664366536,0.723443214153927
"gene-LEPBI_RS14525",124.585944917774,0.378523141131992,0.317185048365513,1.19338267387622,0.232719537403899,0.723443214153927
"gene-LEPBI_RS14565",344.977840880736,-0.340254270796281,0.284317058858539,-1.19674236981177,0.231406987013169,0.723443214153927
"gene-LEPBI_RS16675",78.6099292188584,-0.359908521036693,0.301650043784065,-1.19313266632353,0.232817419910089,0.723443214153927
"gene-LEPBI_RS17080",54.7802176835924,-0.382658533271083,0.321372787640112,-1.19069986006283,0.233771432884795,0.723443214153927
"gene-LEPBI_RS17270",74.4888669895052,0.303732634331663,0.254682422780414,1.1925936270582,0.233028562951644,0.723443214153927
"gene-LEPBI_RS17705",292.446728962541,-0.251186823575487,0.20962045444193,-1.19829347877438,0.230802784447577,0.723443214153927
"gene-LEPBI_RS17975",135.511512750977,-0.577182668952794,0.482017607109598,-1.19743067564243,0.23113873313333,0.723443214153927
"gene-LEPBI_RS06695",247.042800250028,-0.297334091806431,0.252922441515953,-1.17559394897616,0.23975717471711,0.723989230985268
"gene-LEPBI_RS10320",133.059240841241,0.231368806733763,0.196615387165117,1.17675839144502,0.239291954368523,0.723989230985268
